surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
2,95,2:95,"But they will never wish for it, ever, because of what their hands have put forth. And Allah is Knowing of the wrongdoers.",1.8235999e-27,5.9187846e-12,0.9971735,0.0,9.684435e-06,3.735372e-09,0.00039076188,0.002424789,2,0.020602967398022365
2,96,2:96,"And you will surely find them the most greedy of people for life - [even] more than those who associate others with Allah. One of them wishes that he could be granted life a thousand years, but it would not remove him in the least from the [coming] punishment that he should be granted life. And Allah is Seeing of what they do.",3.0518782e-22,1.4952363e-12,0.87059337,0.0,0.102685444,1.0324704e-10,0.01226618,0.014457723,2,0.469600725633296
2,97,2:97,"Say, ""Whoever is an enemy to Gabriel - it is [none but] he who has brought the Qur'an down upon your heart, [O Muhammad], by permission of Allah, confirming that which was before it and as guidance and good tidings for the believers.""",4.8283266e-32,1.0,4.3773707e-07,0.0,1.2195294e-12,9.891217e-18,5.928145e-10,2.5122638e-08,1,6.861536741038222e-06
2,98,2:98,"Whoever is an enemy to Allah and His angels and His messengers and Gabriel and Michael - then indeed, Allah is an enemy to the disbelievers.",1.4451419e-27,5.358803e-09,0.9992374,0.0,5.4784803e-09,7.441884e-11,0.00020574746,0.00055667426,2,0.006680516119559334
2,99,2:99,"And We have certainly revealed to you verses [which are] clear proofs, and no one would deny them except the defiantly disobedient.",6.133342e-15,6.062341e-10,0.031179491,0.0,4.5023468e-11,9.967944e-06,0.82875085,0.1400602,6,0.5392280730761948
2,100,2:100,"Is it not [true] that every time they took a covenant a party of them threw it away? But, [in fact], most of them do not believe.",9.864397e-09,2.687765e-12,0.0001799085,0.0,3.565478e-06,0.06298479,0.0798106,0.8570176,7,0.5097447208581403
2,101,2:101,"And when a messenger from Allah came to them confirming that which was with them, a party of those who had been given the Scripture threw the Scripture of Allah behind their backs as if they did not know [what it contained].",2.292587e-16,1.9722472e-13,0.93260044,0.0,4.036594e-07,0.0019805655,0.00734075,0.058074348,2,0.27876527073655877
2,102,2:102,"And they followed [instead] what the devils had recited during the reign of Solomon. It was not Solomon who disbelieved, but the devils disbelieved, teaching people magic and that which was revealed to the two angels at Babylon, Harut and Marut. But the two angels do not teach anyone unless they say, ""We are a trial, so do not disbelieve [by practicing magic]."" And [yet] they learn from them that by which they cause separation between a man and his wife. But they do not harm anyone through it except by permission of Allah. And the people learn what harms them and does not benefit them. But the Children of Israel certainly knew that whoever purchased the magic would not have in the Hereafter any share. And wretched is that for which they sold themselves, if they only knew.",4.317142e-14,1.4814851e-12,0.019289019,0.0,0.0004303681,0.8682386,0.0028439204,0.10919973,5,0.4606691640604435
2,103,2:103,"And if they had believed and feared Allah, then the reward from Allah would have been [far] better, if they only knew.",4.71101e-18,1.3419582e-12,0.7188785,0.0,1.1413915e-07,8.9458396e-08,0.03370947,0.24741256,2,0.697113360715112
2,104,2:104,"O you who have believed, say not [to Allah 's Messenger], ""Ra'ina"" but say, ""Unthurna"" and listen. And for the disbelievers is a painful punishment.",3.9587225e-26,3.1466318e-06,0.99131376,0.0,2.525966e-09,5.1618557e-08,0.007998489,0.00068450946,2,0.05229780444037921
2,105,2:105,"Neither those who disbelieve from the People of the Scripture nor the polytheists wish that any good should be sent down to you from your Lord. But Allah selects for His mercy whom He wills, and Allah is the possessor of great bounty.",6.553607e-24,5.381067e-10,0.6449888,0.0,0.068493076,2.937787e-06,0.2704906,0.016027922,2,0.8864324071329839
2,106,2:106,We do not abrogate a verse or cause it to be forgotten except that We bring forth [one] better than it or similar to it. Do you not know that Allah is over all things competent?,3.6868892e-22,5.846368e-13,0.989021,0.0,7.564804e-07,1.7515771e-07,0.00017086108,0.010804898,2,0.06133599410159049
2,107,2:107,Do you not know that to Allah belongs the dominion of the heavens and the earth and [that] you have not besides Allah any protector or any helper?,5.331657e-19,6.4454837e-09,0.9757476,0.0,3.719337e-07,1.398002e-09,0.003885785,0.020367514,2,0.12483666686831177
2,108,2:108,Or do you intend to ask your Messenger as Moses was asked before? And whoever exchanges faith for disbelief has certainly strayed from the soundness of the way.,1.0565958e-18,1.40686e-11,0.43330592,0.0,2.604557e-10,0.0040884865,0.02062742,0.541976,7,0.7968998792408195
2,109,2:109,"Many of the People of the Scripture wish they could turn you back to disbelief after you have believed, out of envy from themselves [even] after the truth has become clear to them. So pardon and overlook until Allah delivers His command. Indeed, Allah is over all things competent.",3.6181374e-26,8.035001e-11,0.9654324,0.0,1.103084e-08,6.340336e-07,0.026521314,0.008042025,2,0.16902690752063393
2,110,2:110,"And establish prayer and give zakah, and whatever good you put forward for yourselves - you will find it with Allah. Indeed, Allah of what you do, is Seeing.",5.1602292e-20,2.6384743e-05,0.74883395,0.0,7.04072e-06,8.403757e-12,0.0010287197,0.25010183,2,0.5706428631183198
2,111,2:111,"And they say, ""None will enter Paradise except one who is a Jew or a Christian."" That is [merely] their wishful thinking, Say, ""Produce your proof, if you should be truthful.""",4.597769e-20,2.447587e-09,0.80604,0.0,2.0547565e-08,4.3713776e-08,0.16917701,0.024780633,2,0.566027570978342
2,112,2:112,"Yes [on the contrary], whoever submits his face in Islam to Allah while being a doer of good will have his reward with his Lord. And no fear will there be concerning them, nor will they grieve.",4.3661662e-21,5.5762605e-13,0.97258884,0.0,8.157255e-07,1.5194915e-10,0.0036002125,0.023812398,2,0.13630097921057752
2,113,2:113,"The Jews say ""The Christians have nothing [true] to stand on,"" and the Christians say, ""The Jews have nothing to stand on,"" although they [both] recite the Scripture. Thus the polytheists speak the same as their words. But Allah will judge between them on the Day of Resurrection concerning that over which they used to differ.",1.4679182e-17,1.491382e-09,0.95216316,0.0,2.6549258e-09,4.568256e-06,0.0014023968,0.046431795,2,0.19847833670930953
2,114,2:114,"And who are more unjust than those who prevent the name of Allah from being mentioned in His mosques and strive toward their destruction. It is not for them to enter them except in fear. For them in this world is disgrace, and they will have in the Hereafter a great punishment.",2.6992628e-27,6.1390124e-13,0.9996644,0.0,1.9622122e-07,5.2133155e-12,0.00022172558,0.00011213554,2,0.003224125765878875
2,115,2:115,"And to Allah belongs the east and the west. So wherever you [might] turn, there is the Face of Allah. Indeed, Allah is all-Encompassing and Knowing.",9.723506e-10,2.546037e-11,0.40146157,0.0,2.4106074e-08,1.1772062e-06,0.046366304,0.5521682,7,0.8367412823978329
2,116,2:116,"They say, ""Allah has taken a son."" Exalted is He! Rather, to Him belongs whatever is in the heavens and the earth. All are devoutly obedient to Him,",2.6004596e-23,1.6350715e-10,0.9876411,0.0,1.5227258e-07,2.866098e-08,0.005899493,0.006456134,2,0.07512305561412728
2,117,2:117,"Originator of the heavens and the earth. When He decrees a matter, He only says to it, ""Be,"" and it is.",1.0053378e-11,4.123083e-11,0.0004027848,0.0,7.8030665e-13,3.4013176e-08,0.8752485,0.12434802,6,0.37899853877853945
2,118,2:118,"Those who do not know say, ""Why does Allah not speak to us or there come to us a sign?"" Thus spoke those before them like their words. Their hearts resemble each other. We have shown clearly the signs to a people who are certain [in faith].",2.652888e-19,1.4597318e-10,0.9559919,0.0,2.2777474e-11,2.9455396e-07,0.009881903,0.034126088,2,0.2039223249199142
2,119,2:119,"Indeed, We have sent you, [O Muhammad], with the truth as a bringer of good tidings and a warner, and you will not be asked about the companions of Hellfire.",1.2723176e-24,4.684364e-10,0.97980565,0.0,2.5852179e-08,2.5893632e-08,0.0002973463,0.01989813,2,0.10034815886594727
2,120,2:120,"And never will the Jews or the Christians approve of you until you follow their religion. Say, ""Indeed, the guidance of Allah is the [only] guidance."" If you were to follow their desires after what has come to you of knowledge, you would have against Allah no protector or helper.",2.0126274e-28,0.9691001,0.02758643,0.0,1.0105238e-05,3.4613028e-09,7.5984186e-05,0.0032274807,1,0.1488146817635183
2,121,2:121,Those to whom We have given the Book recite it with its true recital. They [are the ones who] believe in it. And whoever disbelieves in it - it is they who are the losers.,1.3263861e-10,5.075555e-14,0.006587941,0.0,2.5034376e-05,1.9527076e-06,0.5807061,0.41267553,6,0.7142552897864806
2,122,2:122,"O Children of Israel, remember My favor which I have bestowed upon you and that I preferred you over the worlds.",1.928147e-14,4.7163492e-11,0.00010692008,0.0,2.6367397e-08,0.93429893,0.06284582,0.0027495434,5,0.2545829685304831
2,123,2:123,"And fear a Day when no soul will suffice for another soul at all, and no compensation will be accepted from it, nor will any intercession benefit it, nor will they be aided.",1.4437933e-10,6.298453e-10,1.4458309e-05,0.0,1.8471509e-06,3.9468404e-11,0.13585253,0.8641347,7,0.3975590013439382
2,124,2:124,"And [mention, O Muhammad], when Abraham was tried by his Lord with commands and he fulfilled them. [Allah] said, ""Indeed, I will make you a leader for the people."" [Abraham] said, ""And of my descendants?"" [Allah] said, ""My covenant does not include the wrongdoers.""",4.467772e-25,3.566398e-09,0.9734982,0.0,4.9211036e-07,0.020812133,0.002929689,0.002758242,2,0.14008704509410688
2,125,2:125,"And [mention] when We made the House a place of return for the people and [a place of] security. And take, [O believers], from the standing place of Abraham a place of prayer. And We charged Abraham and Ishmael, [saying], ""Purify My House for those who perform Tawaf and those who are staying [there] for worship and those who bow and prostrate [in prayer].""",1.3669634e-07,1.0060446e-09,0.0001655335,0.0,0.000474003,2.5357122e-05,0.097899444,0.90143496,7,0.32637956187882683
2,126,2:126,"And [mention] when Abraham said, ""My Lord, make this a secure city and provide its people with fruits - whoever of them believes in Allah and the Last Day."" [Allah] said. ""And whoever disbelieves - I will grant him enjoyment for a little; then I will force him to the punishment of the Fire, and wretched is the destination.""",1.5746234e-18,2.6548308e-12,0.92471474,0.0,0.00035571132,2.1807547e-07,0.045591425,0.029334253,2,0.31951409214923093
2,127,2:127,"And [mention] when Abraham was raising the foundations of the House and [with him] Ishmael, [saying], ""Our Lord, accept [this] from us. Indeed You are the Hearing, the Knowing.",8.510837e-11,2.030508e-08,0.005195095,0.0,8.213584e-07,0.028647078,0.26815227,0.69800603,7,0.7330073458205678
2,128,2:128,"Our Lord, and make us Muslims [in submission] to You and from our descendants a Muslim nation [in submission] to You. And show us our rites and accept our repentance. Indeed, You are the Accepting of repentance, the Merciful.",8.614122e-25,2.7963443e-07,0.9072202,0.0,1.9822998e-07,9.090144e-09,0.09231952,0.00045853003,2,0.3118197313420329
2,129,2:129,"Our Lord, and send among them a messenger from themselves who will recite to them Your verses and teach them the Book and wisdom and purify them. Indeed, You are the Exalted in Might, the Wise.""",2.2854966e-16,4.9978347e-08,0.00053624366,0.0,1.4492246e-08,6.021762e-07,0.9963142,0.0031523553,6,0.025883430079269833
2,130,2:130,"And who would be averse to the religion of Abraham except one who makes a fool of himself. And We had chosen him in this world, and indeed he, in the Hereafter, will be among the righteous.",2.3183274e-17,1.13154815e-11,0.7060292,0.0,2.5064655e-06,0.00014297123,0.15279207,0.1410306,2,0.8103605573604182
2,131,2:131,"When his Lord said to him, ""Submit"", he said ""I have submitted [in Islam] to the Lord of the worlds.""",1.5597096e-23,5.6726073e-08,0.994852,0.0,9.818076e-08,3.8952566e-09,0.004341774,0.00080565136,2,0.03449363308338674
2,132,2:132,"And Abraham instructed his sons [to do the same] and [so did] Jacob, [saying], ""O my sons, indeed Allah has chosen for you this religion, so do not die except while you are Muslims.""",2.0258624e-19,1.3359035e-08,0.9725146,0.0,2.5632046e-06,4.669545e-07,0.016108219,0.011376778,2,0.1445702868816911
2,133,2:133,"Or were you witnesses when death approached Jacob, when he said to his sons, ""What will you worship after me?"" They said, ""We will worship your God and the God of your fathers, Abraham and Ishmael and Isaac - one God. And we are Muslims [in submission] to Him.""",2.1610463e-21,7.221457e-11,0.99437773,0.0,9.579145e-11,1.635032e-05,0.0007667049,0.0048399605,2,0.03708762291171051
2,134,2:134,"That was a nation which has passed on. It will have [the consequence of] what it earned, and you will have what you have earned. And you will not be asked about what they used to do.",1.391614e-06,1.766337e-09,8.573635e-10,0.0,0.0035533314,9.741411e-08,0.10021953,0.89622325,7,0.34880030773529536
2,135,2:135,"They say, ""Be Jews or Christians [so] you will be guided."" Say, ""Rather, [we follow] the religion of Abraham, inclining toward truth, and he was not of the polytheists.""",4.1687867e-20,0.0005110786,0.6696801,0.0,1.5848829e-07,0.00037068923,0.19091888,0.13851719,2,0.8652753040174943
