surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
2,77,2:77,But do they not know that Allah knows what they conceal and what they declare?,0.005864714,0.00022119164,2.3507347e-09,4.7106655e-12,1.7399154e-08,0.99390745,3.32187e-06,0.0,1.17198935e-08,2.040409e-07,8.9921855e-11,2.8199696e-11,5,0.0381188300232978
2,78,2:78,"And among them are unlettered ones who do not know the Scripture except in wishful thinking, but they are only assuming.",0.0022781563,0.99591905,1.9251973e-09,5.7386824e-09,4.8115023e-10,0.0017988869,4.949513e-07,0.0,1.9294703e-08,8.4639e-09,3.307225e-08,1.28087e-15,1,0.02931223705141698
2,79,2:79,"So woe to those who write the ""scripture"" with their own hands, then say, ""This is from Allah,"" in order to exchange it for a small price. Woe to them for what their hands have written and woe to them for what they earn.",0.010789741,0.0024678078,1.3069599e-08,5.0587538e-08,1.0612015e-09,0.9867147,2.4432637e-05,0.0,3.9423472e-08,2.1152315e-08,6.886699e-08,2.1505145e-11,5,0.07714561694234481
2,80,2:80,"And they say, ""Never will the Fire touch us, except for a few days."" Say, ""Have you taken a covenant with Allah? For Allah will never break His covenant. Or do you say about Allah that which you do not know?""",1.3406773e-07,2.8587044e-09,4.819396e-12,1.0,1.1997066e-12,1.30767805e-08,4.457062e-11,0.0,1.1642465e-20,6.838301e-14,5.4090224e-15,3.230586e-17,3,2.416584517077379e-06
2,81,2:81,"Yes, whoever earns evil and his sin has encompassed him - those are the companions of the Fire; they will abide therein eternally.",8.178451e-05,0.002133869,1.4222773e-10,0.99777466,2.3647553e-10,1.2078237e-07,8.452846e-06,0.0,1.0549176e-08,4.082984e-11,4.1107983e-13,1.3696034e-16,3,0.016216342685712506
2,82,2:82,But they who believe and do righteous deeds - those are the companions of Paradise; they will abide therein eternally.,0.00048992335,0.99795747,0.00018183627,4.935507e-06,1.7018035e-08,9.0748387e-07,6.147896e-05,0.0,0.0013049954,4.714034e-09,1.9840728e-12,1.3440543e-11,1,0.016677003628420787
2,83,2:83,"And [recall] when We took the covenant from the Children of Israel, [enjoining upon them], ""Do not worship except Allah; and to parents do good and to relatives, orphans, and the needy. And speak to people good [words] and establish prayer and give zakah."" Then you turned away, except a few of you, and you were refusing.",0.19324897,0.060473062,3.5038974e-07,2.1083109e-09,4.148615e-09,0.7405955,6.794207e-05,0.0,2.4774235e-07,1.7437904e-07,0.0056116255,2.3312847e-09,5,0.7394684338362512
2,84,2:84,"And [recall] when We took your covenant, [saying], ""Do not shed each other's blood or evict one another from your homes."" Then you acknowledged [this] while you were witnessing.",0.7472018,0.25237322,3.9460396e-05,3.271639e-08,1.1972088e-07,0.00012624389,0.00023320291,0.0,3.9393107e-08,5.721134e-08,2.4490118e-05,1.3883674e-08,0,0.5689769061433166
2,85,2:85,"Then, you are those [same ones who are] killing one another and evicting a party of your people from their homes, cooperating against them in sin and aggression. And if they come to you as captives, you ransom them, although their eviction was forbidden to you. So do you believe in part of the Scripture and disbelieve in part? Then what is the recompense for those who do that among you except disgrace in worldly life; and on the Day of Resurrection they will be sent back to the severest of punishment. And Allah is not unaware of what you do.",0.0063048457,0.016375376,6.609526e-07,1.558605e-06,4.0525165e-07,0.97718537,1.0806194e-06,0.0,0.00013123783,7.4070876e-08,1.6867241e-09,8.7962797e-13,5,0.1230560154896731
2,86,2:86,"Those are the ones who have bought the life of this world [in exchange] for the Hereafter, so the punishment will not be lightened for them, nor will they be aided.",0.0014839919,0.99798405,2.6796022e-07,2.0025466e-08,2.478908e-07,2.9143926e-05,1.5586704e-06,0.0,0.00050214457,3.998e-10,4.3000504e-13,3.2552227e-13,1,0.01582717456553286
2,87,2:87,"And We did certainly give Moses the Torah and followed up after him with messengers. And We gave Jesus, the son of Mary, clear proofs and supported him with the Pure Spirit. But is it [not] that every time a messenger came to you, [O Children of Israel], with what your souls did not desire, you were arrogant? And a party [of messengers] you denied and another party you killed.",0.00023571613,0.004754647,9.8763185e-12,1.5686209e-12,1.0766742e-12,0.00034758265,1.2227007e-06,0.0,6.474442e-08,8.351792e-12,0.9946623,4.9812386e-15,10,0.035509258392214256
2,88,2:88,"And they said, ""Our hearts are wrapped."" But, [in fact], Allah has cursed them for their disbelief, so little is it that they believe.",0.0027641929,0.0032925685,1.6742581e-06,5.860293e-08,1.0137693e-08,0.99332374,8.810987e-06,0.0,8.587064e-08,0.00061086955,6.0027915e-08,1.1219021e-13,5,0.04640760726815985
2,89,2:89,"And when there came to them a Book from Allah confirming that which was with them - although before they used to pray for victory against those who disbelieved - but [then] when there came to them that which they recognized, they disbelieved in it; so the curse of Allah will be upon the disbelievers.",5.812879e-05,0.009934023,1.7050587e-08,5.9400357e-08,1.4431411e-06,0.9900024,1.292765e-06,0.0,2.3162543e-06,6.189565e-07,6.3185746e-09,8.6299295e-13,5,0.05640526178013114
2,90,2:90,How wretched is that for which they sold themselves - that they would disbelieve in what Allah has revealed through [their] outrage that Allah would send down His favor upon whom He wills from among His servants. So they returned having [earned] wrath upon wrath. And for the disbelievers is a humiliating punishment.,0.0013235451,0.9698324,2.3570945e-07,3.0609044e-06,2.6132096e-07,0.02180519,2.1863876e-05,0.0,0.006981757,1.585892e-08,3.1742173e-05,2.8468177e-11,1,0.15716842060038452
2,91,2:91,"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe [only] in what was revealed to us."" And they disbelieve in what came after it, while it is the truth confirming that which is with them. Say, ""Then why did you kill the prophets of Allah before, if you are [indeed] believers?""",0.0010964876,0.0005495386,6.759609e-07,2.8800704e-09,4.0432826e-07,0.9983458,1.0944258e-06,0.0,3.2894623e-06,1.8509519e-07,4.0341273e-09,2.2841286e-08,5,0.01332669265380675
2,92,2:92,"And Moses had certainly brought you clear proofs. Then you took the calf [in worship] after that, while you were wrongdoers.",9.29239e-05,5.197169e-06,3.2026506e-07,4.3644042e-12,1.7236985e-14,1.9406625e-06,2.7014211e-08,0.0,1.544103e-10,6.928423e-12,0.9999008,1.3788252e-15,10,0.0010558820636689518
2,93,2:93,"And [recall] when We took your covenant and raised over you the mount, [saying], ""Take what We have given you with determination and listen."" They said [instead], ""We hear and disobey."" And their hearts absorbed [the worship of] the calf because of their disbelief. Say, ""How wretched is that which your faith enjoins upon you, if you should be believers.""",0.008325079,0.41019884,0.0024029107,4.093066e-07,1.5583114e-09,0.01894092,7.031625e-05,0.0,5.0594153e-06,1.3152982e-07,0.56005114,6.820665e-06,10,0.820518336586788
2,94,2:94,"Say, [O Muhammad], ""If the home of the Hereafter with Allah is for you alone and not the [other] people, then wish for death, if you should be truthful.",6.387045e-06,1.3682996e-06,5.727633e-11,1.4474226e-09,8.1047266e-11,0.00048482,2.6411891e-08,0.0,1.5461718e-10,3.3152536e-11,2.4738883e-17,0.999508,11,0.004287241944458987
2,95,2:95,"But they will never wish for it, ever, because of what their hands have put forth. And Allah is Knowing of the wrongdoers.",0.001316119,0.0006579048,1.2319313e-09,1.29460245e-11,1.5163568e-05,0.99782044,7.194662e-07,0.0,0.0001776152,1.0474768e-05,2.6192648e-09,1.1202653e-11,5,0.01755969307158441
2,96,2:96,"And you will surely find them the most greedy of people for life - [even] more than those who associate others with Allah. One of them wishes that he could be granted life a thousand years, but it would not remove him in the least from the [coming] punishment that he should be granted life. And Allah is Seeing of what they do.",0.0054930206,0.013858741,1.159999e-06,7.116359e-12,3.782218e-08,0.98060584,4.4154785e-05,0.0,9.399111e-09,3.822133e-08,5.2871204e-11,2.5543534e-12,5,0.10755149343345466
2,97,2:97,"Say, ""Whoever is an enemy to Gabriel - it is [none but] he who has brought the Qur'an down upon your heart, [O Muhammad], by permission of Allah, confirming that which was before it and as guidance and good tidings for the believers.""",2.5937725e-08,2.9126737e-10,1.3863264e-13,5.0582585e-13,2.4667492e-14,4.2698082e-07,7.9680673e-10,0.0,1.2527186e-13,7.7018355e-14,3.6714585e-18,1.0,11,6.738676691269266e-06
2,98,2:98,"Whoever is an enemy to Allah and His angels and His messengers and Gabriel and Michael - then indeed, Allah is an enemy to the disbelievers.",0.0002771012,0.00037339854,1.8412887e-08,1.901515e-07,1.9757547e-07,0.99934417,3.1488887e-06,0.0,7.418767e-08,1.03166e-09,4.9550003e-11,6.8809705e-09,5,0.005920152129553658
2,99,2:99,"And We have certainly revealed to you verses [which are] clear proofs, and no one would deny them except the defiantly disobedient.",0.018720966,0.9659261,1.2001616e-09,1.1119525e-07,1.4272246e-08,0.015282988,6.308785e-05,0.0,2.358778e-06,4.232703e-07,4.6907394e-06,5.5759497e-10,1,0.17256567707309844
2,100,2:100,"Is it not [true] that every time they took a covenant a party of them threw it away? But, [in fact], most of them do not believe.",0.13654146,0.83211505,3.1482764e-06,2.216292e-11,6.270746e-08,5.99262e-05,2.1358379e-05,0.0,7.70468e-08,3.0426731e-06,0.031253085,1.852353e-12,1,0.534006286015599
2,101,2:101,"And when a messenger from Allah came to them confirming that which was with them, a party of those who had been given the Scripture threw the Scripture of Allah behind their backs as if they did not know [what it contained].",0.016416153,0.06710274,1.5345165e-07,5.3582716e-09,3.765042e-09,0.915009,0.0006127133,0.0,1.3673599e-07,4.8107413e-06,0.000857497,2.2661835e-13,5,0.34066591109675204
2,102,2:102,"And they followed [instead] what the devils had recited during the reign of Solomon. It was not Solomon who disbelieved, but the devils disbelieved, teaching people magic and that which was revealed to the two angels at Babylon, Harut and Marut. But the two angels do not teach anyone unless they say, ""We are a trial, so do not disbelieve [by practicing magic]."" And [yet] they learn from them that by which they cause separation between a man and his wife. But they do not harm anyone through it except by permission of Allah. And the people learn what harms them and does not benefit them. But the Children of Israel certainly knew that whoever purchased the magic would not have in the Hereafter any share. And wretched is that for which they sold themselves, if they only knew.",0.09380339,0.088832274,8.7964995e-09,3.9298552e-08,7.2477445e-07,0.029133523,2.1969217e-05,0.0,1.3394141e-08,0.0010217503,0.7871879,4.2568353e-12,10,0.7357142984744971
2,103,2:103,"And if they had believed and feared Allah, then the reward from Allah would have been [far] better, if they only knew.",0.10942156,0.15320762,1.9443676e-06,3.5119498e-09,4.1635992e-08,0.7371175,0.00025165663,0.0,5.0526207e-08,7.1262383e-07,6.071049e-08,2.3272916e-12,5,0.7564625106192209
2,104,2:104,"O you who have believed, say not [to Allah 's Messenger], ""Ra'ina"" but say, ""Unthurna"" and listen. And for the disbelievers is a painful punishment.",0.00029981905,0.0055480045,3.2932778e-07,2.023744e-06,6.0066035e-05,0.9940819,2.7870047e-07,0.0,2.688645e-06,2.0466064e-07,3.4951388e-08,4.0673244e-06,5,0.0378590887562136
2,105,2:105,"Neither those who disbelieve from the People of the Scripture nor the polytheists wish that any good should be sent down to you from your Lord. But Allah selects for His mercy whom He wills, and Allah is the possessor of great bounty.",0.006894366,0.1474114,7.004074e-06,7.1639534e-09,1.173816e-06,0.84563184,5.831087e-06,0.0,4.5297173e-05,3.902023e-09,1.4861992e-06,1.0280418e-09,5,0.45896764900326453
2,106,2:106,We do not abrogate a verse or cause it to be forgotten except that We bring forth [one] better than it or similar to it. Do you not know that Allah is over all things competent?,0.009129649,0.000973467,3.0894435e-07,5.3997384e-10,1.796491e-06,0.9898816,3.293204e-06,0.0,2.3548814e-09,7.874712e-06,1.0955321e-07,5.903741e-13,5,0.059856950455619284
2,107,2:107,Do you not know that to Allah belongs the dominion of the heavens and the earth and [that] you have not besides Allah any protector or any helper?,0.008996751,0.015795574,7.3353926e-06,1.3763325e-10,5.843442e-07,0.97519684,1.7815587e-06,0.0,8.2942435e-09,1.361986e-09,7.2047573e-10,7.1167774e-09,5,0.13251518151896632
2,108,2:108,Or do you intend to ask your Messenger as Moses was asked before? And whoever exchanges faith for disbelief has certainly strayed from the soundness of the way.,0.41593122,0.066062406,1.3848915e-09,4.012037e-12,3.466974e-08,0.51390827,0.00014416405,0.0,4.8293276e-07,2.0084363e-09,0.0039559,2.1481695e-11,5,0.9096544900671355
2,109,2:109,"Many of the People of the Scripture wish they could turn you back to disbelief after you have believed, out of envy from themselves [even] after the truth has become clear to them. So pardon and overlook until Allah delivers His command. Indeed, Allah is over all things competent.",0.00043320112,0.00022181524,3.8855525e-08,8.660934e-12,8.123903e-07,0.04499946,1.7762444e-07,0.0,0.954345,5.685392e-07,2.8918405e-08,8.265267e-12,8,0.18938925050931238
2,110,2:110,"And establish prayer and give zakah, and whatever good you put forward for yourselves - you will find it with Allah. Indeed, Allah of what you do, is Seeing.",0.15552059,0.007973478,4.5195293e-07,5.537926e-08,5.7729604e-08,0.83641785,6.1845916e-05,0.0,7.731785e-11,1.6908397e-10,3.929907e-12,2.626885e-05,5,0.47823687460063635
2,111,2:111,"And they say, ""None will enter Paradise except one who is a Jew or a Christian."" That is [merely] their wishful thinking, Say, ""Produce your proof, if you should be truthful.""",0.008357025,0.095011264,6.432156e-06,0.00012061357,8.3174086e-08,0.8964763,2.758397e-05,0.0,2.8566699e-06,1.3701167e-07,2.0788029e-08,3.3132719e-09,5,0.3630843144680528
2,112,2:112,"Yes [on the contrary], whoever submits his face in Islam to Allah while being a doer of good will have his reward with his Lord. And no fear will there be concerning them, nor will they grieve.",0.01781209,0.0029953797,4.7880338e-08,7.5093556e-11,4.711234e-07,0.9789763,0.00021421137,0.0,7.806893e-09,1.0113008e-09,8.0462886e-11,6.659363e-13,5,0.11176887177675107
2,113,2:113,"The Jews say ""The Christians have nothing [true] to stand on,"" and the Christians say, ""The Jews have nothing to stand on,"" although they [both] recite the Scripture. Thus the polytheists speak the same as their words. But Allah will judge between them on the Day of Resurrection concerning that over which they used to differ.",0.039476868,0.011078864,1.9732247e-06,2.4091078e-09,1.7533094e-06,0.9494067,3.075407e-05,0.0,2.429567e-10,5.3720075e-08,3.2712928e-06,1.4561341e-09,5,0.22717811718642694
2,114,2:114,"And who are more unjust than those who prevent the name of Allah from being mentioned in His mosques and strive toward their destruction. It is not for them to enter them except in fear. For them in this world is disgrace, and they will have in the Hereafter a great punishment.",0.00010340305,0.000116977186,3.6479534e-08,1.9259035e-08,6.6278524e-08,0.99977875,4.6979512e-08,0.0,7.7125054e-07,2.8346392e-10,2.893722e-12,1.1818144e-12,5,0.0022429186750624504
2,115,2:115,"And to Allah belongs the east and the west. So wherever you [might] turn, there is the Face of Allah. Indeed, Allah is all-Encompassing and Knowing.",0.3740349,0.19220352,0.00026461057,7.830038e-09,0.00016616237,0.4269072,0.006419836,0.0,3.7579453e-06,4.2908015e-09,9.932373e-07,3.7314377e-11,5,1.0842851750008442
